SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,July-14-2025,Single Family Residential,19328 51st Ave SE,Bothell,WA,98012,2600000,6,4.5,Bothell,4448,100188,2015,,585,,Sold,,,https://www.redfin.com/WA/Bothell/19328-51st-Ave-SE-98012/home/50269725,NWMLS as Distributed by MLS Grid,2372693,N,Y,47.8221044,-122.1650354
PAST SALE,September-26-2025,Single Family Residential,3402 165th St SE,Bothell,WA,98012,1379995,5,3.0,Bothell,2698,4150,2025,,511,220,Sold,,,https://www.redfin.com/WA/Bothell/3402-165th-St-SE-98012/home/197320616,NWMLS as Distributed by MLS Grid,2420193,N,Y,47.8486156,-122.1990769
PAST SALE,July-1-2025,Mobile/Manufactured Home,2200 196th St SE #27,Bothell,WA,98012,77000,2,2.0,Kennard Corner,1152,,1976,,67,,Sold,,,https://www.redfin.com/WA/Bothell/2200-196th-St-SE-98012/unit-27/home/2875003,NWMLS as Distributed by MLS Grid,2382935,N,Y,47.81887,-122.203454
PAST SALE,August-8-2025,Single Family Residential,16228 3rd Ave SE,Bothell,WA,98012,795000,3,2.5,Mill Creek,1988,9148,1965,,400,,Sold,,,https://www.redfin.com/WA/Bothell/16228-3rd-Ave-SE-98012/home/2743816,NWMLS as Distributed by MLS Grid,2409159,N,Y,47.850198,-122.2282558
PAST SALE,April-4-2025,Condo/Co-op,18930 Bothell Everett Hwy Unit C201,Bothell,WA,98012,420000,2,2.0,Bothell,950,,1996,,442,526,Sold,,,https://www.redfin.com/WA/Bothell/18930-Bothell-Everett-Hwy-98012/unit-C201/home/12104303,NWMLS as Distributed by MLS Grid,2336830,N,Y,47.8244928,-122.2079972
PAST SALE,May-23-2025,Single Family Residential,4013 198th St SE,Bothell,WA,98012,2135000,4,4.0,North Creek,4055,4470,2024,,527,96,Sold,,,https://www.redfin.com/WA/Bothell/4013-198th-St-SE-98012/home/194431314,NWMLS as Distributed by MLS Grid,2324386,N,Y,47.8180649,-122.1833786
PAST SALE,April-17-2025,Single Family Residential,18530 Meridian Ave SE Unit CR 06,Bothell,WA,98012,1259950,5,3.0,North Creek,2330,2979,2025,,541,83,Sold,,,https://www.redfin.com/WA/Bothell/18530-Meridian-Ave-S-98012/unit-CR-06/home/194525412,NWMLS as Distributed by MLS Grid,2327556,N,Y,47.829580673469955,-122.23270288737439
PAST SALE,September-24-2025,Single Family Residential,18418 12th Dr,Bothell,WA,98012,1195000,5,3.0,Bothell,2430,6534,2001,,492,64,Sold,,,https://www.redfin.com/WA/Bothell/18418-12th-Dr-SE-98012/home/2888747,NWMLS as Distributed by MLS Grid,2421650,N,Y,47.8306549,-122.2157546
PAST SALE,September-22-2025,Single Family Residential,211 200th Pl SE,Bothell,WA,98012,1150000,4,3.5,Thrashers Corner,2362,10890,1986,,487,,Sold,,,https://www.redfin.com/WA/Bothell/211-200th-Pl-SE-98012/home/2806501,NWMLS as Distributed by MLS Grid,2413175,N,Y,47.8159687,-122.228089
PAST SALE,August-22-2025,Condo/Co-op,15800 Village Green Dr #38,Mill Creek,WA,98012,673000,2,2.0,Mill Creek,1685,,1980,,399,556,Sold,,,https://www.redfin.com/WA/Mill-Creek/15800-Village-Green-Dr-98012/unit-38/home/179725753,NWMLS as Distributed by MLS Grid,2408256,N,Y,47.8559124,-122.2090979
PAST SALE,April-10-2025,Condo/Co-op,20328 Bothell Everett Hwy Unit B202,Bothell,WA,98012,348000,2,1.0,Thrashers Corner,860,,1986,,405,490,Sold,,,https://www.redfin.com/WA/Bothell/20328-Bothell-Everett-Hwy-98012/unit-B202/home/2904867,NWMLS as Distributed by MLS Grid,2339837,N,Y,47.8133018,-122.2101404
PAST SALE,,Single Family Residential,2828 146th Pl SE,Mill Creek,WA,98012,477950,3,2.5,,1981,9148,1978,,241,,,,,https://www.redfin.com/WA/Mill-Creek/2828-146th-Pl-SE-98012/home/2778741,,,N,Y,47.8655117,-122.1935838
PAST SALE,April-30-2025,Single Family Residential,18501 Meridian Ave SE Unit CR 24,Bothell,WA,98012,1259950,5,3.0,North Creek,2330,3781,2025,,541,83,Sold,,,https://www.redfin.com/WA/Bothell/18501-Meridian-Ave-S-98012/unit-CR-24/home/194803092,NWMLS as Distributed by MLS Grid,2333922,N,Y,47.8487848,-122.2339466
PAST SALE,June-5-2025,Single Family Residential,4009 198th St SE,Bothell,WA,98012,2230500,4,4.5,North Creek,4016,4499,2024,,555,96,Sold,,,https://www.redfin.com/WA/Bothell/4009-198th-St-SE-98012/home/194431315,NWMLS as Distributed by MLS Grid,2324370,N,Y,47.8180039,-122.1788598
PAST SALE,August-25-2025,Single Family Residential,20010 7th Dr SE,Bothell,WA,98012,1524950,4,3.0,Bothell,2501,4990,2025,,610,100,Sold,,,https://www.redfin.com/WA/Bothell/20010-7th-Ave-SE-98012/home/195591486,NWMLS as Distributed by MLS Grid,2363980,N,Y,47.8155128,-122.2221648
PAST SALE,June-24-2025,Condo/Co-op,15433 Country Club Dr Unit E105,Mill Creek,WA,98012,320000,1,1.0,Mill Creek Country Club,679,,1991,,471,464,Sold,,,https://www.redfin.com/WA/Mill-Creek/15433-Country-Club-Dr-98012/unit-E105/home/2912514,NWMLS as Distributed by MLS Grid,2373946,N,Y,47.858339,-122.20834
PAST SALE,June-12-2025,Townhouse,1322 194th St SE Unit H2,Bothell,WA,98012,835000,4,3.5,Kennard Corner,1969,1210,2025,,424,195,Sold,,,https://www.redfin.com/WA/Bothell/1322-194th-St-SE-98012/unit-H2/home/195610471,NWMLS as Distributed by MLS Grid,2371132,N,Y,47.8219962,-122.2144642
PAST SALE,June-12-2025,Single Family Residential,3516 200th Pl SE,Bothell,WA,98012,1385000,4,2.5,Canyon Park,2410,3998,2020,,575,100,Sold,,,https://www.redfin.com/WA/Bothell/3516-200th-Pl-SE-98012/home/172933098,NWMLS as Distributed by MLS Grid,2359469,N,Y,47.8152399,-122.1843634
PAST SALE,June-18-2025,Single Family Residential,19924 31st Dr SE,Bothell,WA,98012,895000,4,2.5,Bothell,1820,15246,1977,,492,,Sold,,,https://www.redfin.com/WA/Bothell/19924-31st-Dr-SE-98012/home/2771634,NWMLS as Distributed by MLS Grid,2377647,N,Y,47.8165831,-122.1910962
